Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2011-08-22,17.57099271167202,17.57099271167202,17.253042117182904,17.26140785217285,2700,0.0,0
2011-08-23,17.361813319524323,17.704865888767817,17.3283439976932,17.671398162841797,78900,0.0,0
2011-08-24,17.654664806531887,17.838741302490234,17.654664806531887,17.838741302490234,600,0.0,0
2011-08-25,17.570990890840985,17.579358220869036,17.545888900756836,17.545888900756836,1700,0.0,0
2011-08-26,17.43711946171753,17.487321853637695,17.43711946171753,17.487321853637695,1700,0.0,0
2011-08-29,17.914046677722716,17.98098373413086,17.905679346183536,17.98098373413086,1000,0.0,0
2011-08-30,17.964245884515208,18.02281719489997,17.964245884515208,18.00608253479004,10900,0.0,0
2011-08-31,18.206893578054487,18.282197952270508,18.206893578054487,18.282197952270508,900,0.0,0
2011-09-01,18.231996816524163,18.26546454296463,18.064653396606445,18.064653396606445,66700,0.0,0
2011-09-02,17.813640594482422,17.813640594482422,17.813640594482422,17.813640594482422,1200,0.0,0
2011-09-06,17.31161283049833,17.403650283813477,17.278143504998074,17.403650283813477,32200,0.0,0
2011-09-07,17.930776596069336,17.930776596069336,17.930776596069336,17.930776596069336,400,0.0,0
2011-09-08,17.780173429346444,17.780173429346444,17.704869037737957,17.7467041015625,2700,0.0,0
2011-09-09,17.562621712468978,17.621191420596258,17.269771575927734,17.269771575927734,15600,0.0,0
2011-09-12,17.11916468996583,17.286508099158734,17.077329635620117,17.077329635620117,3300,0.0,0
2011-09-13,17.32834094932817,17.35344293628562,17.32834094932817,17.345075607299805,9300,0.0,0
2011-09-14,17.412015501327414,17.66303062438965,17.412015501327414,17.66303062438965,500,0.0,0
2011-09-15,17.771800657686306,17.847105026245117,17.771800657686306,17.847105026245117,900,0.0,0
2011-09-16,17.888938918734745,17.888938918734745,17.78853416442871,17.78853416442871,2600,0.0,0
2011-09-19,17.61282833746312,17.654664993286133,17.596095271039154,17.654664993286133,1500,0.0,0
2011-09-20,17.755068310239842,17.972614114851147,17.755068310239842,17.863842010498047,2100,0.0,0
2011-09-21,17.855472274224365,17.855472274224365,17.75506591796875,17.75506591796875,51600,0.0,0
2011-09-22,17.31998227480245,17.31998227480245,17.1610061510927,17.219575881958008,50100,0.0,0
2011-09-23,17.135896115818163,17.378543853759766,17.135896115818163,17.378543853759766,1800,0.0,0
2011-09-26,17.54589261755434,17.721603393554688,17.54589261755434,17.721603393554688,9600,0.0,0
2011-09-27,18.073018002785755,18.15668970013157,17.930776596069336,17.930776596069336,1300,0.0,0
2011-09-28,18.064652385160194,18.064652385160194,17.92241096496582,17.92241096496582,900,0.0,0
2011-09-29,17.98935019450705,18.02281951904297,17.88894381680452,18.02281951904297,900,0.0,0
2011-09-30,17.8973101528347,17.9140448141722,17.84710776472734,17.880577087402344,4000,0.0,0
2011-10-03,17.755065580597673,17.755065580597673,17.3618106842041,17.3618106842041,78800,0.0,0
2011-10-04,17.328347284477804,17.412019009021087,17.328347284477804,17.37018394470215,1800,0.0,0
2011-10-05,17.71323909276689,17.780176162719727,17.71323909276689,17.780176162719727,12000,0.0,0
2011-10-06,18.05628565009581,18.05628565009581,18.04791831970215,18.04791831970215,900,0.0,0
2011-10-07,18.0730217019494,18.0730217019494,18.01445198059082,18.01445198059082,4000,0.0,0
2011-10-11,18.399337633001853,18.483009338378906,18.399337633001853,18.483009338378906,5200,0.0,0
2011-10-12,18.491382903941133,18.56668730458319,18.491382903941133,18.516483306884766,2600,0.0,0
2011-10-13,18.474642979298185,18.474642979298185,18.43280792236328,18.43280792236328,4600,0.0,0
2011-10-14,18.616884580101843,18.616884580101843,18.52484553890383,18.541580200195312,5700,0.0,0
2011-10-17,18.441173553466797,18.441173553466797,18.441173553466797,18.441173553466797,1700,0.0,0
2011-10-18,18.332399500356043,18.61688232421875,18.332399500356043,18.61688232421875,51100,0.0,0
2011-10-19,18.50811174559986,18.558314131594724,18.499744415283203,18.499744415283203,3200,0.0,0
2011-10-20,18.365870043700323,18.399337768554688,18.340768053130763,18.399337768554688,3800,0.0,0
2011-10-21,18.60015106201172,18.60015106201172,18.54158133979686,18.60015106201172,1800,0.0,0
2011-10-24,18.80096286213473,18.817697525024414,18.80096286213473,18.817697525024414,2400,0.0,0
2011-10-25,18.834432187914103,18.884634580677872,18.817697525024414,18.817697525024414,9600,0.0,0
2011-10-26,18.742395194911992,18.742395194911992,18.667090799549,18.734027862548828,14900,0.0,0
2011-10-27,19.27788734436035,19.27788734436035,19.27788734436035,19.27788734436035,700,0.0,0
2011-10-28,19.19421840777247,19.30299051877904,19.19421840777247,19.236053466796875,4800,0.0,0
2011-10-31,19.001771752991104,19.001771752991104,18.89299964904785,18.89299964904785,7000,0.0,0
2011-11-01,18.44117577231741,18.516478557740076,18.44117577231741,18.466276168823242,6600,0.0,0
2011-11-02,18.708925603706128,18.708925603706128,18.625253884287964,18.633621215820312,6000,0.0,0
2011-11-03,18.85116445496098,18.97667121887207,18.85116445496098,18.97667121887207,1200,0.0,0
2011-11-04,18.91809844970703,18.91809844970703,18.91809844970703,18.91809844970703,200,0.0,0
2011-11-07,18.884629657962225,18.951566696166992,18.867894999434814,18.951566696166992,1800,0.0,0
2011-11-08,18.951568186454697,18.951568186454697,18.926467792594643,18.934833526611328,6700,0.0,0
2011-11-09,18.934833526611328,18.934833526611328,18.934833526611328,18.934833526611328,0,0.0,0
2011-11-10,18.61688232421875,18.61688232421875,18.61688232421875,18.61688232421875,1500,0.0,0
2011-11-11,18.61688232421875,18.61688232421875,18.61688232421875,18.61688232421875,0,0.0,0
2011-11-14,18.89300481550676,18.89300481550676,18.767498016357422,18.767498016357422,1900,0.0,0
2011-11-15,18.76749195134867,18.842796325683594,18.76749195134867,18.842796325683594,1500,0.0,0
2011-11-16,18.742389076886425,18.82606077729986,18.61688232421875,18.61688232421875,4300,0.0,0
2011-11-17,18.566681600472634,18.566681600472634,18.416072845458984,18.416072845458984,3100,0.0,0
2011-11-18,18.50811059593707,18.50811059593707,18.407704234279173,18.441173553466797,1500,0.0,0
2011-11-21,18.24873109536535,18.24873109536535,18.156693644604566,18.21526336669922,2500,0.0,0
2011-11-22,18.181791305541992,18.181791305541992,18.181791305541992,18.181791305541992,400,0.0,0
2011-11-23,17.98935054825823,17.98935054825823,17.897311499879784,17.9475154876709,6800,0.0,0
2011-11-24,17.9475154876709,17.9475154876709,17.9475154876709,17.9475154876709,0,0.0,0
2011-11-25,17.863845152900918,17.955882612495987,17.7467041015625,17.7467041015625,4000,0.0,0
2011-11-28,18.14832094194754,18.173421332041652,18.13995361328125,18.13995361328125,6100,0.0,0
2011-11-29,18.20689634547122,18.24036407470703,18.20689634547122,18.24036407470703,22700,0.0,0
2011-11-30,18.57504883007772,18.692188262939453,18.57504883007772,18.692188262939453,700,0.0,0
2011-12-01,18.717291540384412,18.784228591749585,18.66708755493164,18.66708755493164,10500,0.0,0
2011-12-02,18.884630226243306,18.884630226243306,18.77585813435169,18.784225463867188,6700,0.0,0
2011-12-05,18.97666868395811,18.97666868395811,18.918098975017045,18.951566696166992,4300,0.0,0
2011-12-06,18.80095925925513,18.826061248779297,18.76749153579456,18.826061248779297,6900,0.0,0
2011-12-07,18.700554208813,18.72565460205078,18.700554208813,18.72565460205078,3600,0.0,0
2011-12-08,18.74239333393021,18.74239333393021,18.633621215820312,18.633621215820312,3700,0.0,0
2011-12-09,18.74238954627039,18.826061248779297,18.74238954627039,18.826061248779297,6700,0.0,0
2011-12-12,18.658715587681375,18.658715587681375,18.524841518216228,18.5332088470459,4900,0.0,0
2011-12-13,18.784230506180634,18.784230506180634,18.474645614624023,18.474645614624023,8100,0.0,0
2011-12-14,18.474645614624023,18.474645614624023,18.474645614624023,18.474645614624023,0,0.0,0
2011-12-15,18.449539184570312,18.449539184570312,18.449539184570312,18.449539184570312,1700,0.0,0
2011-12-16,18.516478349432692,18.533213010851764,18.457908630371094,18.457908630371094,7400,0.0,0
2011-12-19,18.45790839097158,18.45790839097158,18.257097244262695,18.257097244262695,55000,0.0,0
2011-12-20,18.566682775836476,18.675454885840438,18.566682775836476,18.66708755493164,2400,0.0,0
2011-12-21,18.549945831298828,18.549945831298828,18.549945831298828,18.549945831298828,3700,0.0,0
2011-12-22,18.549945831298828,18.549945831298828,18.549945831298828,18.549945831298828,0,0.0,0
2011-12-23,18.626012686841843,18.702070236206055,18.617561489823373,18.702070236206055,3800,0.22,0
2011-12-28,18.702070236206055,18.702070236206055,18.702070236206055,18.702070236206055,0,0.0,0
2011-12-29,18.609103827664665,18.693614156587937,18.609103827664665,18.66826057434082,9900,0.0,0
2011-12-30,18.7274148159988,18.744317201902646,18.702061237143027,18.718963623046875,1400,0.0,0
2012-01-03,18.921790239631147,18.955595016479492,18.921790239631147,18.955595016479492,1300,0.0,0
2012-01-04,18.92179050661483,18.964046478271484,18.90488972985267,18.964046478271484,8200,0.0,0
2012-01-05,18.854182297834942,18.955595016479492,18.854182297834942,18.955595016479492,3600,0.0,0
2012-01-06,19.006301345412712,19.006301345412712,18.904890234530512,18.989398956298828,9500,0.0,0
2012-01-09,18.99785370147697,18.99785370147697,18.9809513092041,18.9809513092041,23000,0.0,0
2012-01-10,19.09081379155442,19.141519352606288,19.065460205078125,19.065460205078125,6500,0.0,0
2012-01-11,19.065460205078125,19.065460205078125,19.065460205078125,19.065460205078125,0,0.0,0
2012-01-12,19.065457398113807,19.1668701171875,19.065457398113807,19.1668701171875,1200,0.0,0
2012-01-13,19.08236232940814,19.08236232940814,19.01475437831682,19.057008743286133,5300,0.0,0
2012-01-16,19.107715280913748,19.107715280913748,18.887989044189453,18.887989044189453,4300,0.0,0
2012-01-17,19.09926498704652,19.149970548098388,19.065460205078125,19.065460205078125,2500,0.0,0
2012-01-18,19.158419127139418,19.242929458618164,19.158419127139418,19.242929458618164,5300,0.0,0
2012-01-19,19.268282935373065,19.36969566345215,19.268282935373065,19.36969566345215,8800,0.0,0
2012-01-20,19.445757177994484,19.471110766081345,19.41195239387867,19.454208374023438,11000,0.0,0
2012-01-23,19.42040202296863,19.488009973844473,19.395050048828125,19.395050048828125,6000,0.0,0
2012-01-24,19.403499632274496,19.411950827621563,19.386598853481058,19.395050048828125,6500,0.0,0
2012-01-25,19.361239771786384,19.47110366821289,19.361239771786384,19.47110366821289,4200,0.0,0
2012-01-26,19.530266530977908,19.538717726576127,19.352794647216797,19.352794647216797,9600,0.0,0
2012-01-27,19.3358900180349,19.411949157714844,19.3358900180349,19.411949157714844,8800,0.0,0
2012-01-30,19.242931898731612,19.25983428955078,19.209127117093274,19.25983428955078,8000,0.0,0
2012-01-31,19.310539512135787,19.31899070739746,19.276734731089096,19.31899070739746,51200,0.0,0
2012-02-01,19.45420586499614,19.521813812607483,19.428852280179154,19.504911422729492,11000,0.0,0
2012-02-02,19.513362617668488,19.538716202485475,19.504911422729492,19.504911422729492,5000,0.0,0
2012-02-03,19.62322722921931,19.657032012939453,19.614776033289274,19.657032012939453,4100,0.0,0
2012-02-06,19.648577538266796,19.682382316345965,19.648577538266796,19.673931121826172,6300,0.0,0
2012-02-07,19.6739326925605,19.749991837410526,19.6739326925605,19.733089447021484,2400,0.0,0
2012-02-08,19.73308610979457,19.817596435546875,19.73308610979457,19.817596435546875,2400,0.0,0
2012-02-09,19.8260498046875,19.8260498046875,19.758441853550913,19.8260498046875,2700,0.0,0
2012-02-10,19.69928336098671,19.70773455562126,19.67393138898361,19.682382583618164,6200,0.0,0
2012-02-13,19.81759530678224,19.851398468017578,19.809144113498334,19.851398468017578,2700,0.0,0
2012-02-14,19.783795006287946,19.783795006287946,19.68238388775502,19.733089447021484,5500,0.0,0
2012-02-15,19.809151088493127,19.809151088493127,19.69083595275879,19.69083595275879,1600,0.0,0
2012-02-16,19.73308610979457,19.817596435546875,19.73308610979457,19.817596435546875,1100,0.0,0
2012-02-17,19.935911178588867,19.961264761479622,19.935911178588867,19.935911178588867,1200,0.0,0
2012-02-21,20.037323063505244,20.045774258129946,19.969715118408203,19.969715118408203,4100,0.0,0
2012-02-22,20.045775596222832,20.045775596222832,20.00352123217933,20.011972427368164,2300,0.0,0
2012-02-23,19.944366038611655,20.071130752563477,19.944366038611655,20.071130752563477,1800,0.0,0
2012-02-24,20.155636369589956,20.180988339290938,20.147185175722825,20.17253875732422,3300,0.0,0
2012-02-27,20.079575632512757,20.138732372956184,20.079575632512757,20.121829986572266,14300,0.0,0
2012-02-28,20.155634973494465,20.19788932800293,20.13873258693096,20.19788932800293,3200,0.0,0
2012-02-29,20.138732536733233,20.14718372999392,19.91900634765625,19.91900634765625,21700,0.0,0
2012-03-01,19.927459921694698,20.00351905822754,19.927459921694698,20.00351905822754,3000,0.0,0
2012-03-02,19.969711330388932,19.969711330388932,19.919005784159534,19.961261749267578,2900,0.0,0
2012-03-05,20.003516668362828,20.003516668362828,19.91900634765625,19.91900634765625,5100,0.0,0
2012-03-06,19.707732408232506,19.707732408232506,19.614770889282227,19.614770889282227,1800,0.0,0
2012-03-07,19.78379360148346,19.78379360148346,19.74999043500633,19.758440017700195,3900,0.0,0
2012-03-08,19.86830788027822,19.927464642283883,19.85985668400586,19.902111053466797,6000,0.0,0
2012-03-09,19.859854277594152,19.92746222768015,19.83450069184915,19.87675666809082,3400,0.0,0
2012-03-12,19.944360733032227,19.944360733032227,19.86830160251415,19.944360733032227,4600,0.0,0
2012-03-13,20.01196882300178,20.096479147768246,19.96971285466836,20.088027954101562,3200,0.0,0
2012-03-14,20.206345207988473,20.214796403230416,20.1556396484375,20.1556396484375,4700,0.0,0
2012-03-15,20.257047653198242,20.257047653198242,20.22324448932809,20.257047653198242,8100,0.0,0
2012-03-16,20.324657374257768,20.39226531982422,20.324657374257768,20.39226531982422,2100,0.0,0
2012-03-19,20.35000881486057,20.392263171926274,20.35000881486057,20.375362396240234,2500,0.0,0
2012-03-20,20.333105680221557,20.333105680221557,20.282400131225586,20.282400131225586,1400,0.0,0
2012-03-21,20.28240447891824,20.299306869506836,20.24859969774105,20.299306869506836,2500,0.0,0
2012-03-22,20.27395221718862,20.27395221718862,20.248598632639357,20.265501022338867,1600,0.0,0
2012-03-23,20.248599096939675,20.350011825561523,20.248599096939675,20.350011825561523,14600,0.0,0
2012-03-26,20.400720596313477,20.400720596313477,20.400720596313477,20.400720596313477,2600,0.0,0
2012-03-27,20.46832275390625,20.46832275390625,20.46832275390625,20.46832275390625,1800,0.0,0
2012-03-28,20.324655532836914,20.324655532836914,20.324655532836914,20.324655532836914,1300,0.0,0
2012-03-29,20.30775371167374,20.30775371167374,20.189438614816027,20.282400131225586,22000,0.0,0
2012-03-30,20.417619438312794,20.417619438312794,20.409168243408203,20.409168243408203,1500,0.0,0
2012-04-02,20.366911649960134,20.510578723800826,20.366911649960134,20.46832275390625,3600,0.0,0
2012-04-03,20.40916760138456,20.40916760138456,20.240148544311523,20.240148544311523,3300,0.0,0
2012-04-04,20.121833091965186,20.121833091965186,20.003519592819067,20.020421981811523,11300,0.0,0
2012-04-05,19.91056193617378,19.978169893387072,19.893661155796092,19.952817916870117,3900,0.0,0
2012-04-09,19.876756934521197,19.885208129882812,19.83450095771312,19.885208129882812,5700,0.0,0
2012-04-10,19.834501606197538,19.851403997473387,19.775344848632812,19.775344848632812,1200,0.0,0
2012-04-11,19.885204614988957,19.885204614988957,19.809145482079277,19.834497451782227,3400,0.0,0
2012-04-12,19.800695027845716,19.944362105163822,19.800695027845716,19.927459716796875,1200,0.0,0
2012-04-13,19.775343811093425,19.809148591871512,19.733089447021484,19.733089447021484,2800,0.0,0
2012-04-16,19.859853813373835,19.859853813373835,19.792245864868164,19.792245864868164,1000,0.0,0
2012-04-17,19.749989739758163,19.935911178588867,19.749989739758163,19.935911178588867,1300,0.0,0
2012-04-18,19.80914902582888,19.88520817234513,19.800697830449216,19.8260498046875,7400,0.0,0
2012-04-19,19.92746176187951,19.92746176187951,19.792245864868164,19.792245864868164,9500,0.0,0
2012-04-20,19.859854543797965,19.885208129882812,19.859854543797965,19.885208129882812,2200,0.0,0
2012-04-23,19.66548248344349,19.66548248344349,19.564069747924805,19.564069747924805,2800,0.0,0
2012-04-24,19.564069747924805,19.564069747924805,19.564069747924805,19.564069747924805,1100,0.0,0
2012-04-25,19.73308700438567,19.758438974930403,19.716184616088867,19.716184616088867,2300,0.0,0
2012-04-26,19.741537511401944,19.89365577697754,19.741537511401944,19.89365577697754,3100,0.0,0
2012-04-27,19.90210941233468,19.910560607910156,19.859855046358046,19.910560607910156,6000,0.0,0
2012-04-30,19.969715118408203,19.969715118408203,19.92746075718526,19.969715118408203,3300,0.0,0
2012-05-01,19.969715319351785,20.079579238677827,19.969715319351785,20.045774459838867,30400,0.0,0
2012-05-02,19.961269427373335,19.961269427373335,19.86830788027822,19.902111053466797,8500,0.0,0
2012-05-03,19.910556343164053,19.910556343164053,19.817596435546875,19.817596435546875,3900,0.0,0
2012-05-04,19.707737576618864,19.733091164408975,19.614776033289274,19.657032012939453,29100,0.0,0
2012-05-07,19.54716781326003,19.673934138594515,19.54716781326003,19.64858055114746,4100,0.0,0
2012-05-08,19.538717312636376,19.538717312636376,19.47955894470215,19.47955894470215,600,0.0,0
2012-05-09,19.437298896420046,19.504906828105497,19.352788578838172,19.47110366821289,2500,0.0,0
2012-05-10,19.589423334779664,19.589423334779664,19.564069747924805,19.564069747924805,3100,0.0,0
2012-05-11,19.361243299163732,19.462656021118164,19.361243299163732,19.462656021118164,1100,0.0,0
2012-05-14,19.226030615626936,19.234481811523438,19.226030615626936,19.234481811523438,700,0.0,0
2012-05-15,19.13306704621187,19.149969436214683,19.09081268310547,19.09081268310547,1800,0.0,0
2012-05-16,19.166871826217495,19.166871826217495,19.09081268310547,19.09081268310547,14000,0.0,0
2012-05-17,19.014751969303546,19.031654357910156,18.989398386393628,19.031654357910156,2100,0.0,0
2012-05-18,18.96404660540088,18.96404660540088,18.82883071899414,18.82883071899414,4900,0.0,0
2012-05-22,19.133060947369945,19.276727992797372,19.133060947369945,19.217571258544922,5700,0.0,0
2012-05-23,19.006300650279357,19.1668701171875,18.947143902444907,19.1668701171875,3100,0.0,0
2012-05-24,19.16687068807401,19.16687068807401,19.124614715576172,19.124614715576172,1500,0.0,0
2012-05-25,19.183768101215,19.217571258544922,19.183768101215,19.217571258544922,2200,0.0,0
2012-05-28,18.980947898051895,19.21757651164393,18.980947898051895,19.133066177368164,5700,0.0,0
2012-05-29,19.234477193051948,19.302085132089548,19.209123611450195,19.209123611450195,9600,0.0,0
2012-05-30,19.183775061995473,19.183775061995473,19.057008743286133,19.057008743286133,1600,0.0,0
2012-05-31,19.04855718888113,19.149968299074875,18.997850021883725,19.124614715576172,12500,0.0,0
2012-06-01,18.955594602311056,18.955594602311056,18.803476333618164,18.803476333618164,2700,0.0,0
2012-06-04,18.786574747054217,18.8457314958696,18.786574747054217,18.82883071899414,4400,0.0,0
2012-06-05,18.904890060424805,18.904890060424805,18.904890060424805,18.904890060424805,2100,0.0,0
2012-06-06,19.082361419903954,19.15842056274414,19.082361419903954,19.15842056274414,1600,0.0,0
2012-06-07,19.302085876464844,19.302085876464844,19.302085876464844,19.302085876464844,300,0.0,0
2012-06-08,19.16687058775733,19.259832114865493,19.16687058775733,19.251380920410156,3100,0.0,0
2012-06-11,19.403496234695744,19.403496234695744,19.209123611450195,19.209123611450195,4900,0.0,0
2012-06-12,19.192222292590614,19.242929458618164,19.192222292590614,19.242929458618164,2700,0.0,0
2012-06-13,19.23447832763933,19.31898865939646,19.16687038461373,19.175321578979492,6100,0.0,0
2012-06-14,19.234481811523438,19.234481811523438,19.234481811523438,19.234481811523438,6100,0.0,0
2012-06-15,19.378141353955566,19.445749282836914,19.378141353955566,19.445749282836914,2200,0.0,0
2012-06-18,19.488011469679098,19.538718645653613,19.488011469679098,19.52181625366211,2600,0.0,0
2012-06-19,19.606323947228113,19.707735061645508,19.606323947228113,19.707735061645508,3600,0.0,0
2012-06-20,19.690831898965218,19.724636677044387,19.673931121826172,19.673931121826172,1400,0.0,0
2012-06-21,19.57251930236816,19.57251930236816,19.57251930236816,19.572519302368164,200,0.0,0
2012-06-22,19.478501952865656,19.478501952865656,19.401579264075984,19.435766220092773,3300,0.26,0
2012-06-25,19.273371961652973,19.273371961652973,19.145168035273734,19.196449279785156,8300,0.0,0
2012-06-26,19.162262919760366,19.187904357910156,19.162262919760366,19.187904357910156,3800,0.0,0
